,VSI_Motor_Speed_RR,VSI_Motor_Speed_RL,VSI_Motor_Speed_FR,VSI_Motor_Speed_FL,VSI_TrqFeedback_RR,VSI_TrqFeedback_RL,VSI_TrqFeedback_FR,VSI_TrqFeedback_FL,MISC_Pos_Trq_Limit_RR,MISC_Pos_Trq_Limit_RL,MISC_Pos_Trq_Limit_FR,MISC_Pos_Trq_Limit_FL,MISC_Neg_Trq_Limit_RR,MISC_Neg_Trq_Limit_RL,MISC_Neg_Trq_Limit_FR,MISC_Neg_Trq_Limit_FL
26.61,168.0,180.0,81.0,110.0,2.06976,2.19912,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.62,168.0,179.0,83.0,110.0,2.06976,2.32848,2.32848,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.63,169.0,178.0,83.0,111.0,2.06976,2.19912,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.64,170.0,179.0,83.0,110.0,2.06976,2.06976,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.65,169.0,180.0,82.0,111.0,2.06976,2.19912,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.66,170.0,183.0,82.0,112.0,2.19912,2.06976,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.67,170.0,183.0,81.0,114.0,2.06976,2.06976,2.32848,2.32848,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.68,171.0,184.0,82.0,113.0,2.06976,2.06976,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.69,174.0,186.0,83.0,114.0,2.06976,2.06976,2.19912,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.7,174.0,187.0,84.0,118.0,2.19912,2.06976,2.19912,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.71,175.0,189.0,84.0,116.0,2.19912,2.19912,2.19912,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.72,178.0,191.0,82.0,119.0,2.19912,2.32848,2.45784,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.73,175.0,193.0,83.0,117.0,2.45784,2.19912,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.74,177.0,195.0,86.0,120.0,2.19912,2.32848,2.19912,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.75,177.0,194.0,87.0,122.0,2.19912,2.19912,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.76,180.0,196.0,90.0,120.0,2.19912,2.06976,2.19912,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.77,177.0,195.0,86.0,125.0,2.06976,2.45784,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.78,180.0,198.0,87.0,120.0,1.9404,2.19912,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.79,182.0,198.0,85.0,124.0,2.06976,2.32848,2.19912,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.8,180.0,199.0,85.0,125.0,2.19912,2.45784,2.06976,2.32848,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.81,183.0,200.0,89.0,123.0,2.32848,2.32848,2.19912,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.82,184.0,200.0,87.0,125.0,2.45784,2.19912,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.83,184.0,200.0,90.0,125.0,2.45784,2.45784,2.45784,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.84,185.0,202.0,88.0,127.0,2.06976,2.19912,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.85,184.0,202.0,92.0,128.0,2.06976,2.45784,2.06976,2.45784,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.86,187.0,201.0,91.0,127.0,2.06976,2.32848,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.87,187.0,201.0,92.0,128.0,2.19912,2.19912,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.88,189.0,200.0,92.0,131.0,2.06976,2.06976,2.32848,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.89,190.0,201.0,90.0,130.0,2.06976,2.45784,2.06976,2.32848,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.9,190.0,200.0,92.0,130.0,2.06976,2.32848,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.91,191.0,201.0,90.0,138.0,1.9404,2.32848,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.92,192.0,198.0,90.0,130.0,2.06976,2.32848,2.19912,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.93,192.0,200.0,90.0,137.0,2.06976,2.32848,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.94,194.0,197.0,91.0,141.0,2.06976,2.19912,2.19912,2.32848,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.95,198.0,202.0,91.0,135.0,2.06976,2.32848,2.06976,2.32848,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.96,193.0,199.0,94.0,140.0,2.06976,2.32848,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.97,198.0,202.0,93.0,142.0,2.06976,2.19912,2.06976,2.5872,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.98,196.0,201.0,97.0,139.0,2.06976,2.32848,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
26.99,198.0,203.0,98.0,142.0,2.06976,2.32848,2.06976,1.9404,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.0,200.0,205.0,101.0,145.0,2.19912,2.19912,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.01,200.0,205.0,103.0,143.0,2.19912,2.19912,2.06976,2.32848,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.02,200.0,208.0,103.0,145.0,2.19912,2.32848,2.19912,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.03,199.0,205.0,105.0,145.0,1.9404,2.32848,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.04,202.0,210.0,107.0,147.0,2.06976,2.06976,2.19912,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.05,201.0,209.0,104.0,145.0,2.19912,2.32848,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.06,204.0,211.0,109.0,148.0,2.19912,2.06976,2.19912,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.07,202.0,210.0,106.0,148.0,2.06976,2.06976,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.08,204.0,211.0,112.0,148.0,2.06976,1.9404,2.32848,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.09,201.0,207.0,108.0,151.0,1.9404,2.06976,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.1,206.0,214.0,114.0,147.0,2.06976,2.06976,2.32848,1.9404,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.11,201.0,211.0,113.0,151.0,2.06976,2.06976,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.12,206.0,211.0,116.0,154.0,1.9404,2.06976,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.13,203.0,213.0,115.0,148.0,2.19912,2.32848,2.45784,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.14,205.0,211.0,113.0,152.0,2.06976,2.06976,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.15,204.0,211.0,116.0,154.0,1.9404,2.45784,2.32848,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.16,206.0,217.0,113.0,152.0,2.06976,2.45784,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.17,205.0,212.0,112.0,152.0,2.06976,2.45784,2.32848,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.18,205.0,214.0,115.0,153.0,2.06976,2.32848,2.06976,1.9404,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.19,208.0,215.0,117.0,152.0,2.32848,2.19912,2.19912,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.2,205.0,216.0,116.0,156.0,2.32848,2.19912,2.06976,2.19912,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.21,208.0,216.0,114.0,153.0,2.06976,2.06976,2.06976,2.45784,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.22,208.0,217.0,120.0,153.0,2.19912,2.06976,2.32848,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.23,206.0,214.0,117.0,154.0,2.19912,2.06976,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.24,208.0,217.0,116.0,153.0,2.19912,2.06976,2.32848,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.25,209.0,218.0,113.0,153.0,2.5872,2.06976,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.26,205.0,217.0,122.0,152.0,2.06976,2.06976,2.06976,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.27,211.0,221.0,118.0,151.0,2.06976,2.19912,2.5872,2.06976,1.9325,1.9325,1.9325,1.9325,-0.19325,-0.19325,-0.19325,-0.19325
27.28,206.0,219.0,113.0,152.0,2.45784,2.32848,2.06976,2.06976,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.29,209.0,219.0,120.0,154.0,2.32848,2.32848,2.32848,2.19912,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.3,188.0,224.0,113.0,138.0,0.51744,1.9404,0.90552,0.6468,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.31,153.0,194.0,88.0,122.0,0.0,0.51744,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.32,150.0,173.0,87.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.33,144.0,180.0,63.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.34,122.0,156.0,49.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.35,105.0,130.0,33.0,57.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.36,86.0,119.0,19.0,38.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.37,69.0,102.0,8.0,26.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.38,52.0,82.0,0.0,13.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.39,36.0,68.0,0.0,2.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.4,21.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.41,9.0,40.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.42,-1.0,28.0,0.0,0.0,-0.25872,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.43,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.44,0.0,3.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.45,0.0,-1.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.46,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.48,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.49,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.25872,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.56,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.57,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.58,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0,-0.25872,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.59,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.62,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.64,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.65,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.67,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.69,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.7,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,-0.38808,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.74,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.76,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.77,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.79,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.8,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.83,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.85,0.0,0.0,0.0,0.0,-0.25872,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.87,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.88,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.92,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.95,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.97,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.98,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
27.99,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.02,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.03,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,-0.25872,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.05,0.0,0.0,0.0,0.0,0.0,-0.38808,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.06,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.1,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.11,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.12,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.13,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.15,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.16,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.17,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.2,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.21,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.23,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.24,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.25,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.26,0.0,0.0,0.0,0.0,0.0,-0.25872,-0.12936,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.27,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.28,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.29,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
28.3,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0,0.0,0.0,0.0,-0.19325,-0.19325,-0.19325,-0.19325
